codigo_producto,real,pronosticado,error_pct
26001,150.0,46.36103369697569,-0.6909264420201621
4616,114.0,55.26261491268488,-0.5152402200641677
12136,110.5,55.15543386937943,-0.500855802087064
17507,100.5,55.14814656476904,-0.4512622232361289
17504,90.73,51.72018337364923,-0.42995499422848865
12130,79.25,42.5392411459383,-0.4632272410607155
8205,78.0,45.09970162763222,-0.4217986970816382
17400,74.832,50.48314329123463,-0.3253802745986391
8213,74.0,23.328551369865973,-0.684749305812622
4620,69.0,53.02706308802959,-0.23149183930391895
8216,69.0,22.307144209069744,-0.6767080549410182
20002,68.0,34.45698466067808,-0.49327963734296937
17322,67.0,49.367301101658796,-0.26317461042300305
8215,55.0,22.72452571048473,-0.5868268052639141
17222,50.65,34.917319446361915,-0.31061560816659595
12138,49.25,35.02636880786475,-0.2888046942565533
8210,48.0,31.319072448648463,-0.3475193239864904
44022,44.93,42.84973761116076,-0.04630007542486618
1308,41.0,16.868607588086423,-0.5885705466320384
1307,40.5,15.046326870977106,-0.6284857562721703
8217,40.0,11.119758161947091,-0.7220060459513228
12134,39.5,34.7393650245886,-0.12052240444079491
26123,38.0,6.410048221515487,-0.8313145204864345
15034,33.5,26.557308879769966,-0.2072445110516428
26093,30.0,2.7110100172135003,-0.9096329994262167
8206,30.0,32.72916270682495,0.09097209022749837
45203,28.0,15.759927726528197,-0.4371454383382787
18101,24.5,17.41566969708071,-0.28915633889466497
15030,22.0,18.04118356623203,-0.17994620153490778
7162,22.0,12.823577482935336,-0.41711011441203016
8212,22.0,18.990776279834986,-0.13678289637113702
44052,22.0,3.3855860976447962,-0.8461097228343274
26101,22.0,15.959811796860404,-0.274554009233618
12100,21.0,16.601808225112624,-0.20943770356606553
26020,20.0,2.7110100172135003,-0.864449499139325
17114,19.0,8.421976390766082,-0.556738084696522
17521,19.0,7.385304391065085,-0.6112997688913113
45003,19.0,3.016244548275099,-0.8412502869328895
8222,19.0,16.30149373519674,-0.14202664551596106
8203,18.0,24.419025595648872,0.356612533091604
8143,18.0,9.069265323570542,-0.4961519264683032
15041,18.0,6.486950920883756,-0.6396138377286802
7161,18.0,8.890685367161401,-0.5060730351577
8207,17.0,23.105665904053847,0.3591568178855204
45225,17.0,13.614825334346595,-0.19912792150902384
6153,17.0,9.103554010792656,-0.46449682289454963
6210,17.0,3.1269902477142515,-0.8160593971932792
15043,16.5,2.45568939498496,-0.8511703396978813
8202,16.0,23.224715572132478,0.4515447232582799
45207,16.0,10.658905541206527,-0.33381840367459203
21008,16.0,3.2658659306441784,-0.7958833793347388
7160,15.0,2.675611217851389,-0.8216259188099074
10750,14.5,7.676903179059756,-0.4705584014441548
17700,14.5,14.368746747160236,-0.009051948471707883
15026,14.0,19.50169039479405,0.3929778853424321
18121,14.0,11.007000115273472,-0.21378570605189484
17501,14.0,18.53034070347101,0.32359576453364347
17706,14.0,13.265907343197606,-0.05243518977159959
17704,13.5,12.88780900914641,-0.04534748080396959
12125,13.0,2.7621144611174553,-0.7875296568371188
2621,12.0,9.175040747065127,-0.23541327107790608
4004,12.0,2.6270384708457244,-0.781080127429523
13014,11.0,6.423522016189039,-0.41604345307372376
45005,11.0,12.964077250217455,0.17855247729249593
4700,11.0,8.106963704812081,-0.2630032995625381
25002,11.0,1.9750542252244931,-0.8204496158886824
4502,10.0,11.284273621833767,0.12842736218337675
4500,10.0,10.316482477377834,0.03164824773778339
8225,10.0,13.703798334004974,0.3703798334004974
8154,10.0,6.99225208057039,-0.300774791942961
45212,10.0,3.1541917549760363,-0.6845808245023963
13016,9.0,3.7347043326766447,-0.5850328519248174
14218,9.0,14.751363465788152,0.6390403850875725
44072,9.0,19.353549752426325,1.1503944169362583
26008,9.0,7.559051884175171,-0.16010534620275882
2721,9.0,9.580917782684045,0.06454642029822723
44071,9.0,25.267084775203223,1.8074538639114692
8153,9.0,2.117917722641293,-0.764675808595412
17115,8.5,1.9750542252244931,-0.7676406793853537
8123,8.0,2.4783032141668766,-0.6902120982291404
9302,8.0,2.2156771580895627,-0.7230403552388047
12121,8.0,7.959561590920576,-0.005054801134927955
26009,7.0,22.76853068107779,2.25264724015397
1306,7.0,5.962441577142335,-0.1482226318368093
1309,7.0,2.0509684981301954,-0.7070045002671149
45006,7.0,16.476964707697604,1.3538521010996578
8118,6.0,2.4075443761780577,-0.5987426039703238
10752,6.0,3.9661841753896914,-0.3389693041017181
21010,6.0,2.1570151508978297,-0.6404974748503617
26104,6.0,9.44970891966157,0.5749514866102615
26121,6.0,4.812807042646294,-0.19786549289228436
26005,5.0,10.069322870399576,1.0138645740799153
26006,5.0,3.922169686745334,-0.21556606265093317
44056,4.0,2.4071688258128376,-0.3982077935467906
26004,4.0,11.956312905951142,1.9890782264877855
4614,4.0,3.298409236859437,-0.17539769078514078
7707,4.0,2.4290013813780758,-0.39274965465548106
4706,3.0,9.040736432661769,2.0135788108872563
7706,3.0,2.117917722641293,-0.2940274257862357
7716,3.0,1.9750542252244931,-0.34164859159183564
45117,3.0,7.37850036404598,1.45950012134866
45215,3.0,2.124608804795437,-0.29179706506818776
15045,2.05,2.117917722641293,0.03313059641038685
8029,2.0,7.517870717451255,2.7589353587256276
7715,2.0,9.30202561677651,3.6510128083882547
1015,0.0,7.283666367558979,
10757,0.0,2.1035632306318037,
10755,0.0,2.117917722641293,
12132,0.0,2.1731816523494323,
1295,0.0,2.173444883212982,
1297,0.0,2.4201491205980026,
15032,0.0,23.28418795301518,
14210,0.0,1.9750542252244931,
1303,0.0,2.117917722641293,
1302,0.0,2.117917722641293,
1298,0.0,2.3836901262351264,
1299,0.0,2.117917722641293,
18100,0.0,2.117917722641293,
26007,0.0,2.939542793561635,
26010,0.0,2.7002702254036417,
26107,0.0,2.255739505742762,
17323,0.0,2.684226260488488,
17143,0.0,2.705190902671692,
17508,0.0,3.1393719737126995,
17505,0.0,2.117917722641293,
26141,0.0,2.147636970808756,
26142,0.0,2.15425012364784,
44060,0.0,1.9750542252244931,
44019,0.0,1.9750542252244931,
44031,0.0,2.098271978917811,
44033,0.0,3.036571239581448,
3525,0.0,2.225364892573801,
3527,0.0,2.847711103988353,
44017,0.0,1.9750542252244931,
44018,0.0,1.9750542252244931,
26151,0.0,2.1731816523494323,
26100,0.0,7.221810968300261,
26117,0.0,2.5459304624492214,
26111,0.0,2.1731816523494323,
26124,0.0,8.399863080023524,
26127,0.0,8.324031230358123,
45002,0.0,1.9750542252244931,
45120,0.0,1.9750542252244931,
7153,0.0,2.1731816523494323,
7154,0.0,1.9750542252244931,
7151,0.0,2.1731816523494323,
7152,0.0,2.5298356940108597,
6307,0.0,2.156232369623735,
6304,0.0,2.021038490877563,
4710,0.0,2.1731816523494323,
4708,0.0,2.2325320032356064,
4703,0.0,5.684583209786254,
8170,0.0,2.2328297713611045,
8168,0.0,2.310742931454609,
8166,0.0,2.44726549237529,
8050,0.0,2.117917722641293,
8169,0.0,2.23285377987192,
82080,0.0,1.9750542252244931,
8208,0.0,1.9750542252244931,
