codigo_producto,real,pronosticado,error_pct
4616,111.0,80.70273817407988,-0.27294830473801907
12136,106.25,76.78187234472385,-0.27734708381436374
17507,98.5,76.50626844907758,-0.22328661473017686
17504,86.5,72.11114520883824,-0.16634514209435564
8205,76.0,63.09055235191481,-0.16986115326427884
12130,75.75,57.55457479079639,-0.24020363312480017
4620,67.0,86.62137689886161,0.29285637162480016
20002,66.0,37.01004084145495,-0.43924180543250074
17400,65.332,66.3452929301035,0.015509902193465737
17322,65.0,61.10626651020143,-0.05990359215074724
8215,55.0,26.85418518206592,-0.5117420875988015
8216,48.0,25.153152962924043,-0.4759759799390824
8210,48.0,32.21417211923367,-0.3288714141826318
8213,46.0,25.563489095639877,-0.4442719761817418
12138,45.75,49.76935310432448,0.08785471266283017
44022,44.5,58.65835984994412,0.3181653898863847
17222,43.15,44.016688332220475,0.02008547699236331
1307,40.5,18.285975698709112,-0.5484944271923676
12134,35.25,37.01329709003886,0.050022612483371955
1308,34.0,18.430354303314626,-0.4579307557848639
15034,33.5,27.405103516314654,-0.18193720846821929
8206,30.0,31.5201364209417,0.05067121403139
26093,24.0,0.0,-1.0
18101,22.5,14.48073785256667,-0.3564116509970369
26001,21.0,29.597913464668867,0.40942445069851746
26020,20.0,2.5143555086652887,-0.8742822245667355
8212,20.0,19.597580113043552,-0.020120994347822396
8217,19.0,16.90957296819134,-0.11002247535835047
8222,19.0,17.640659600565552,-0.07154423154918146
17114,18.0,11.113472332334608,-0.38258487042585515
8203,18.0,0.0,-1.0
12100,18.0,21.21805904990305,0.17878105832794727
7162,18.0,10.592492814218609,-0.41152817698785504
26101,17.0,26.476963095153305,0.5574684173619592
45203,17.0,18.280637032233763,0.07533159013139781
8207,17.0,24.919663289346612,0.4658625464321537
6153,16.0,13.823901348458891,-0.1360061657213193
8202,15.0,21.887003831399518,0.45913358875996785
10750,14.5,9.626379090931305,-0.3361117868323238
17700,14.5,15.793561219834675,0.08921111860928796
17501,14.0,23.515470375866315,0.6796764554190224
45225,14.0,17.142734180741403,0.22448101291010022
21008,14.0,0.0,-1.0
17704,13.5,13.834696077056172,0.024792302004160906
8143,13.0,10.082577790182151,-0.22441709306291144
15030,12.0,20.913351903630183,0.7427793253025152
7160,12.0,10.660184034271229,-0.11165133047739761
18121,12.0,16.024832389599958,0.3354026991333298
45207,12.0,14.984679836491567,0.24872331970763062
4004,11.0,21.281858566747566,0.9347144151588697
17706,11.0,15.187145946066492,0.38064963146059017
2621,11.0,9.656584573281057,-0.12212867515626756
13014,11.0,5.678441743345603,-0.4837780233322179
4500,10.0,13.305389813735138,0.3305389813735138
4502,10.0,11.610895506713973,0.16108955067139732
4700,10.0,10.916597723986127,0.09165977239861274
12125,9.0,3.713832670621442,-0.5873519254865065
44071,9.0,28.024985217891498,2.113887246432389
7161,9.0,8.20027403959695,-0.08885844004478333
8154,9.0,8.935273206087077,-0.007191865990324804
13016,8.0,0.0,-1.0
14218,8.0,15.863294440275657,0.9829118050344572
9302,8.0,7.325296811182537,-0.08433789860218288
2721,8.0,13.20867191937143,0.6510839899214287
8153,8.0,0.0,-1.0
17115,7.5,0.0,-1.0
44072,7.0,23.56096144497492,2.3658516349964174
8123,7.0,3.3018670786797664,-0.5283047030457476
8225,7.0,16.80770847346811,1.4011012104954443
26009,7.0,32.36932880641117,3.62418982948731
15026,7.0,18.62523181740351,1.6607474024862157
12121,7.0,9.94828800378251,0.4211840005403586
1306,7.0,7.906429900866421,0.1294899858380601
10752,6.0,0.0,-1.0
26123,6.0,11.466020948118295,0.9110034913530493
26008,6.0,8.932061143256131,0.4886768572093552
26104,6.0,0.0,-1.0
45006,6.0,20.49958312771968,2.4165971879532804
15041,5.0,7.994559442163991,0.5989118884327983
45003,5.0,8.217465571622448,0.6434931143244895
26005,5.0,10.41673838208361,1.083347676416722
26006,4.0,0.0,-1.0
17521,4.0,9.023667882455365,1.2559169706138413
45212,4.0,4.901729906366664,0.225432476591666
4614,4.0,2.9383803199457033,-0.2654049200135742
8118,4.0,9.52224961692361,1.3805624042309024
7707,4.0,0.0,-1.0
44056,4.0,2.285258314670226,-0.4286854213324435
26004,4.0,0.0,-1.0
15043,3.5,10.323449477153073,1.9495569934723065
44052,3.0,3.3628596497767185,0.1209532165922395
7716,3.0,0.0,-1.0
7706,3.0,0.0,-1.0
45117,2.0,5.07209588716009,1.5360479435800451
7715,2.0,8.417224221044389,3.2086121105221945
4706,2.0,9.83045335654858,3.9152266782742897
1309,2.0,2.78598746915791,0.3929937345789549
8029,2.0,4.849184833321831,1.4245924166609156
45005,2.0,14.246427317338975,6.123213658669488
26121,1.0,0.0,-1.0
45215,1.0,0.0,-1.0
10757,0.0,0.0,
10755,0.0,0.0,
1015,0.0,0.0,
1297,0.0,0.0,
1299,0.0,0.0,
1303,0.0,0.0,
1302,0.0,0.0,
12132,0.0,0.0,
14210,0.0,0.0,
1298,0.0,0.0,
1295,0.0,0.0,
15045,0.0,8.281193560923349,
26010,0.0,0.0,
26100,0.0,9.53752069695059,
21010,0.0,3.4144249852736954,
15032,0.0,0.0,
17505,0.0,0.0,
17323,0.0,0.0,
26007,0.0,0.0,
17143,0.0,0.0,
18100,0.0,0.0,
17508,0.0,0.0,
26127,0.0,0.0,
26141,0.0,0.0,
44060,0.0,0.0,
44033,0.0,0.0,
44019,0.0,0.0,
44031,0.0,0.0,
44018,0.0,0.0,
3525,0.0,0.0,
3527,0.0,0.0,
44017,0.0,0.0,
26151,0.0,0.0,
26142,0.0,0.0,
26111,0.0,0.0,
26107,0.0,0.0,
26117,0.0,0.0,
26124,0.0,0.0,
45002,0.0,0.0,
45120,0.0,0.0,
7154,0.0,0.0,
7153,0.0,0.0,
7152,0.0,0.0,
7151,0.0,0.0,
6304,0.0,0.0,
6307,0.0,0.0,
6210,0.0,2.5361261111573383,
4710,0.0,0.0,
4703,0.0,0.0,
4708,0.0,0.0,
8166,0.0,0.0,
8050,0.0,0.0,
8169,0.0,0.0,
8168,0.0,0.0,
8208,0.0,0.0,
8170,0.0,0.0,
