codigo_producto,descripcion,mes,real,pronosticado,error_pct
12130,Electrolytes Fruitmix 12 x 10 Tabs,2025-12,2.0,1.0286238845604463,-0.48568805771977686
17222,Liquid Energy Pure 18 x 70 g,2025-12,2.0,0.5381080075579993,-0.7309459962210003
17507,Magnesium 375 Exotic 30 x 25 ml,2025-12,2.0,1.3384034687876274,-0.3307982656061863
12136,Electrolytes Berry 12 x 10 Tabs,2025-12,1.0,1.4733613325460215,0.47336133254602153
17504,Activator 200 Fruit Boost 30 x 25 ml,2025-12,1.0,1.2618989700236476,0.2618989700236476
18101,Recovery Drink Strawberry-Banana 20 x 60 g,2025-12,1.0,0.24903874433201276,-0.7509612556679872
4616,Salt Caps 120 Caps,2025-12,1.0,1.4801475733176122,0.48014757331761215
8212,Competition Orange 800 g,2025-12,1.0,0.18715888446059525,-0.8128411155394047
8213,Competition Citrus 800 g,2025-12,1.0,0.4095598512542598,-0.5904401487457402
8216,Competition Fruitmix 800 g,2025-12,1.0,0.16856020403508237,-0.8314397959649176
1015,Electrolytes Fruitmix 10 Tabs,2025-12,0.0,0.0,
10750,Crunchy Protein Raspberry 12 x 50 g,2025-12,0.0,0.11702637356416018,
10752,Crunchy Protein Peanut-Caramel 12 x 50 g,2025-12,0.0,0.0,
10755,Protein Crunchy Cookies Cream 15 x 50 g,2025-12,0.0,0.0,
10757,Protein Crunchy Strawberry 15 x 50 g,2025-12,0.0,0.0,
12100,Magnesium Plus Fruitmix 20 x 6.5 g,2025-12,0.0,0.2029248928959591,
12121,Low Carb Burner Wild Berries 20 x 6g,2025-12,0.0,0.1285512668954277,
12125,Lipox Burner Raspberry 110 g,2025-12,0.0,0.05577101284565433,
12132,Electrolytes Lemon 12 x 10 Tabs,2025-12,0.0,0.0,
12134,Electrolytes Red Orange 12 x 10 Tabs,2025-12,0.0,0.7806142977040578,
12138,Electrolytes Cherry 12 x 10 Tabs,2025-12,0.0,0.9852449920940536,
1295,Activator 200 Cola-Lemon UNIDAD 25ml,2025-12,0.0,0.0,
1297,High Energy Banana 45 g,2025-12,0.0,0.0,
1298,High Energy Berry 45 g,2025-12,0.0,0.0,
1299,Liquid Energy BCAA Strawberry Banana 70 g,2025-12,0.0,0.0,
13014,Carnitin 1000 Red Orange 400 g,2025-12,0.0,0.07272240530092028,
13016,Carnitin 1000 Lemon-Elderberry 400 g,2025-12,0.0,0.0,
1302,Power Gums Sour 75 g UNIDAD,2025-12,0.0,0.0,
1303,Power Gums Fruitmix 75 g UNIDAD,2025-12,0.0,0.0,
1306,Carbo Fuel Blackcurrant 10 x 83g,2025-12,0.0,0.1281579386366983,
1307,Carbo Hydrogel Neutral 20 x 60 g,2025-12,0.0,0.34716495143917286,
1308,Carbo Hydrogel Mint 20 x 60g,2025-12,0.0,0.3328488148831854,
1309,Sport Biotics 90 caps,2025-12,0.0,0.03528344746733511,
14210,Oat Pack Macadamia & Chufas 30 x 60 g,2025-12,0.0,0.0,
14218,Oat Pack Creamy Caramel 25 x 50 g,2025-12,0.0,0.20168649586053272,
15026,High Energy Salty + Nuts 30 x 45 g,2025-12,0.0,0.29258550141161005,
15030,High Energy Apricot-Vanilla 30 x 45 g,2025-12,0.0,0.36194043795006325,
15032,High Energy Berry 30 x 45 g,2025-12,0.0,0.0,
15034,High Energy Banana 30 x 45 g,2025-12,0.0,0.42316223314084833,
15041,Energy Balls Blueberry 18 x 45 g,2025-12,0.0,0.127188697633745,
15043,Energy Balls Mango 18 x 45 g,2025-12,0.0,0.15490157071297056,
15045,Energy Balls Salted Caramel 18 x 45 g,2025-12,0.0,0.07864808244542379,
17114,Liquid Energy Plus 40 x 35 g,2025-12,0.0,0.139017989546517,
17115,Liquid Energy Ultra 40 x 25 g,2025-12,0.0,0.0,
17143,Liquid Energy Salty 40 x 35 g,2025-12,0.0,0.0,
17322,Liquid Energy Plus 18 x 70 g,2025-12,0.0,0.6798177270151236,
17323,Liquid Energy Plus Cola-Lemon 20 x 70 g,2025-12,0.0,0.0,
17400,Liquid Energy BCAA Strawberry Banana 18 x 70 g,2025-12,0.0,0.988421346842189,
17501,Carnitin 1000 Peach 30 x 25 ml,2025-12,0.0,0.2511859435318641,
17505,Mental Focus Grape-Cherry 5 x 25 ml,2025-12,0.0,0.0,
17508,Activator 200 Cola-Lemon 30 x 25 ml,2025-12,0.0,0.0,
17521,Caffeine Caps 90 Caps,2025-12,0.0,0.12640176154093194,
17700,Power Gums Fruitmix 20 x 75 g,2025-12,0.0,0.23898546400476411,
17704,Power Gums Cola 20 x 75 g,2025-12,0.0,0.1770200478765898,
17706,Power Gums Sour 20 x 75 g,2025-12,0.0,0.22076924428202493,
18100,Recovery Drink Strawberry-Banana 6 x 60,2025-12,0.0,0.0,
18121,Recovery Drink Strawberry-Banana 1200 g,2025-12,0.0,0.1850208327953392,
20002,Creatine Monohydrate Pure 500 g,2025-12,0.0,0.7361056688321668,
21008,Soft Flask 500ml,2025-12,0.0,0.0,
21010,Wave Shaker 600ml,2025-12,0.0,0.05241922103688346,
26001,Bottle white/red 500 ml,2025-12,0.0,0.4634160762249316,
26004,Bottle transparent/red 500 ml,2025-12,0.0,0.0,
26005,Bottle pink/silver 500 ml,2025-12,0.0,0.1640662363841423,
26006,Bottle silver/black 500 ml,2025-12,0.0,0.0,
26007,Bottle red/silver 500 ml,2025-12,0.0,0.0,
26008,Bottle blue metallic/silver 500 ml,2025-12,0.0,0.14819798274842005,
26009,Bottle black/silver 500 ml,2025-12,0.0,0.31380695203066555,
